date,data,url,
2013-06-06,Supreme Court to hear plea against restart of Sterlite copper plant in Tamil Nadu,https://economictimes.indiatimes.com/news/news-by-industry/indl-goods/svs/metals-mining/supreme-court-to-hear-plea-against-restart-of-sterlite-copper-plant-in-tamil-nadu/articleshow/20461429.cms,
2014-07-11,Hopeful of mining resuming after monsoon: Sesa Sterlite,https://economictimes.indiatimes.com/industry/indl-goods/svs/metals-mining/hopeful-of-mining-resuming-after-monsoon-sesa-sterlite/articleshow/38212306.cms,
2012-03-01,"Sterlite Industries offers Rs 16K-cr to buy out government's stake in Hindustan Zinc, Balco",https://economictimes.indiatimes.com/news/economy/policy/sterlite-industries-offers-rs-16k-cr-to-buy-out-governments-stake-in-hindustan-zinc-balco/articleshow/12095659.cms,
2015-07-07,Sterlite Tech shares gain over 3%,https://economictimes.indiatimes.com/markets/stocks/news/sterlite-tech-shares-gain-over-3/articleshow/47975549.cms,
2012-02-03,"Tata Steel, Hindalco, Sterlite, Sesa Goa on uptrend: Ashwani Gujral",https://economictimes.indiatimes.com/markets/stocks/views/recommendations/tata-steel-hindalco-sterlite-sesa-goa-on-uptrend-ashwani-gujral/articleshow/11740449.cms,
2012-02-21,Vedanta to rejig businesses, Sterlite may become holding firm,https://economictimes.indiatimes.com/news/news-by-industry/indl-goods-/-svs/metals-mining/vedanta-to-rejig-businesses-sterlite-may-become-holding-firm/articleshow/11980822.cms
2011-01-25,"Sterlite Q3 net up 60pc to Rs 1,101 cr on higher sales",https://economictimes.indiatimes.com/news/news-by-company/earnings/earnings-news/sterlite-q3-net-up-60pc-to-rs-1101-cr-on-higher-sales/articleshow/7360612.cms,
2012-06-26,Sesa Goa's merger with Sterlite gets approval of shareholders,https://economictimes.indiatimes.com/news/news-by-industry/indl-goods/svs/metals-mining/sesa-goas-merger-with-sterlite-gets-approval-of-shareholders/articleshow/14395793.cms,
2015-02-24,"Odisha state PSU seeks to terminate mining JVs with Rio Tinto, Sesa Sterlite, Hindalco",https://economictimes.indiatimes.com/industry/indl-goods/svs/metals-mining/odisha-state-psu-seeks-to-terminate-mining-jvs-with-rio-tinto-sesa-sterlite-hindalco/articleshow/46360992.cms,
2011-10-24,Sterlite Industries bottom line may grow 60.5% (YoY): Angel Broking,https://economictimes.indiatimes.com/markets/stocks/stocks-in-news/sterlite-industries-bottom-line-may-grow-605-yoy-angel-broking/articleshow/10472629.cms,
2012-04-12,"Brokers' call on Sterlite, BHEL, Sesa Goa, Tata Motors",https://economictimes.indiatimes.com/markets/stocks/stocks-in-news/brokers-call-on-sterlite-bhel-sesa-goa-tata-motors/articleshow/12629673.cms,
2015-01-14,Metal stocks slump, Sesa Sterlite top Sensex loser,https://economictimes.indiatimes.com/markets/stocks/news/metal-stocks-slump-sesa-sterlite-top-sensex-loser/articleshow/45888324.cms
2012-01-20,Buy Sterlite Industries: Ashwani Gujral,https://economictimes.indiatimes.com/markets/stocks/views/recommendations/buy-sterlite-industries-ashwani-gujral/articleshow/11563397.cms,
2012-05-01,"Better cost control, higher volumes to drive profit in FY 13: Dr Anand Agarwal, Sterlite Technologies",https://economictimes.indiatimes.com/opinion/interviews/better-cost-control-higher-volumes-to-drive-profit-in-fy-13-dr-anand-agarwal-sterlite-technologies/articleshow/12949727.cms,
2011-04-08,"Stay away from ONGC, Sterlite and Cairn: Mehraboon Irani",https://economictimes.indiatimes.com/markets/stocks/views/recommendations/stay-away-from-ongc-sterlite-and-cairn-mehraboon-irani/articleshow/7911738.cms,
2014-09-10,Sesa Sterlite gets relief from Bombay High Court in Ratnagiri land case,https://economictimes.indiatimes.com/industry/indl-goods/svs/metals-mining/sesa-sterlite-gets-relief-from-bombay-high-court-in-ratnagiri-land-case/articleshow/42134447.cms,
2016-08-02,"Like stocks like Sterlite, the Bajaj twin: Deven Choksey, KR Choksey Investment Managers",https://economictimes.indiatimes.com/markets/expert-view/like-stocks-like-sterlite-the-bajaj-twin-deven-choksey-kr-choksey-investment-managers/articleshow/53498765.cms,
2012-02-28,Sesa-Sterlite investors resist union, Vedanta Aluminium’s debt pile,https://economictimes.indiatimes.com/news/news-by-industry/indl-goods-/-svs/metals-mining/sesa-sterlite-investors-resist-union-vedanta-aluminiums-debt-pile/articleshow/12062998.cms
2011-02-16,Sterlite completes acquisition of Lisheen Zinc Mine,https://economictimes.indiatimes.com/news/news-by-industry/indl-goods-/-svs/metals-mining/sterlite-completes-acquisition-of-lisheen-zinc-mine/articleshow/7509961.cms,
2012-08-30,"Brokerages initiate overweight on Sesa Goa, downgrade Sterlite Industries",https://economictimes.indiatimes.com/markets/stocks/stocks-in-news/brokerages-initiate-overweight-on-sesa-goa-downgrade-sterlite-industries/articleshow/15997510.cms,
2014-10-15,"Adani, Jindal Power, Sterlite and GMR pull out of UMPPs race",https://economictimes.indiatimes.com/industry/energy/power/adani-jindal-power-sterlite-and-gmr-pull-out-of-umpps-race/articleshow/44825800.cms,
2013-04-01,Sterlite moves Green Tribunal against closure of TN plant,https://economictimes.indiatimes.com/news/news-by-industry/indl-goods/svs/metals-mining/sterlite-moves-green-tribunal-against-closure-of-tn-plant/articleshow/19328158.cms,
2015-03-18,Sesa Sterlite surges over 4% as government revokes mining suspension in Goa,https://economictimes.indiatimes.com/markets/stocks/news/sesa-sterlite-surges-over-4-as-government-revokes-mining-suspension-in-goa/articleshow/46605013.cms,
2016-12-05,"Sterlite Power seeks Sebi nod to raise Rs 2,650 crore via infrastructure investment trust",https://economictimes.indiatimes.com/news/economy/finance/sterlite-power-seeks-sebi-nod-to-raise-rs-2650-crore-via-infrastructure-investment-trust/articleshow/55799391.cms,
2012-01-09,Get into Sterlite Technologies with stop of 31.20: Mitesh Thacker,https://economictimes.indiatimes.com/markets/stocks/views/recommendations/get-into-sterlite-technologies-with-stop-of-3120-mitesh-thacker/articleshow/11421256.cms,
2013-07-26,Sell Sterlite Industries Ltd with a target of Rs 78: Mitesh Thacker,https://economictimes.indiatimes.com/markets/stocks/recos/sell-sterlite-industries-ltd-with-a-target-of-rs-78-mitesh-thacker/articleshow/21357602.cms,
2014-04-05,Sesa Sterlite expects Goa mining ban to be lifted soon,https://economictimes.indiatimes.com/industry/indl-goods/svs/metals-mining/sesa-sterlite-expects-goa-mining-ban-to-be-lifted-soon/articleshow/33244895.cms,
2012-09-27,"Lupin, UltraTech gain; to replace SAIL, Sterlite in NSE index",https://economictimes.indiatimes.com/markets/stocks/stocks-in-news/lupin-ultratech-gain-to-replace-sail-sterlite-in-nse-index/articleshow/16567929.cms,
2014-04-29,"Sesa Sterlite results fail to surprise Street, stock down 1.3%",https://economictimes.indiatimes.com/markets/stocks/earnings/sesa-sterlite-results-fail-to-surprise-street-stock-down-13/articleshow/34375878.cms,
2013-04-03,Vedanta Group inches closer towards Sesa Goa-Sterlite merger,https://economictimes.indiatimes.com/news/news-by-industry/indl-goods/svs/metals-mining/vedanta-group-inches-closer-towards-sesa-goa-sterlite-merger/articleshow/19363164.cms,
2014-10-08,Sell Sesa Sterlite Ltd with a stop loss of Rs 266: Sandeep Wagle,https://economictimes.indiatimes.com/markets/stocks/recos/sell-sesa-sterlite-ltd-with-a-stop-loss-of-rs-266-sandeep-wagle/articleshow/44679889.cms,
2013-07-15,Sterlite Industries shares up after approval of ops at Tuticorin plant,https://economictimes.indiatimes.com/markets/stocks/stocks-in-news/sterlite-industries-shares-up-after-approval-of-ops-at-tuticorin-plant/articleshow/21083580.cms,
2012-08-20,Sterlite Technologies: Quoting at attractive valuations after correction,https://economictimes.indiatimes.com/markets/stocks/stocks-in-news/sterlite-technologies-quoting-at-attractive-valuations-after-correction/articleshow/15544875.cms,
2011-01-05,180-185 is a good zone to get back into Sterlite: Ashwani Gujral,https://economictimes.indiatimes.com/markets/stocks/views/recommendations/180-185-is-a-good-zone-to-get-back-into-sterlite-ashwani-gujral/articleshow/7223192.cms,
2016-01-02,Sterlite Grid says commissioned Rajasthan transmission project ahead of schedule,https://economictimes.indiatimes.com/industry/indl-goods/svs/steel/sterlite-grid-says-commissioned-rajasthan-transmission-project-ahead-of-schedule/articleshow/50418791.cms,
2014-08-19,Goa government to allot 27 mining leases, Sesa Sterlite rallies,https://economictimes.indiatimes.com/markets/stocks/news/goa-government-to-allot-27-mining-leases-sesa-sterlite-rallies/articleshow/40387546.cms
2014-06-06,Sell Sesa Sterlite at a stop loss of Rs 315: Ashwani Gujral,https://economictimes.indiatimes.com/markets/stocks/recos/sell-sesa-sterlite-at-a-stop-loss-of-rs-315-ashwani-gujral/articleshow/36134104.cms,
2014-09-22,Sterlite Technologies rallies 5% as it plans to offer FTTH along with mobile operators,https://economictimes.indiatimes.com/markets/stocks/news/sterlite-technologies-rallies-5-as-it-plans-to-offer-ftth-along-with-mobile-operators/articleshow/43134370.cms,
2014-05-27,Sterlite Tech's arm bags UMTP project, stock rallies 10%,https://economictimes.indiatimes.com/markets/stocks/stocks-in-news/sterlite-techs-arm-bags-umtp-project-stock-rallies-10/articleshow/35626426.cms
2014-10-21,"JSPL, Hindalco, Sesa Sterlite, Tata Power rally on coal reforms by government",https://economictimes.indiatimes.com/markets/stocks/news/jspl-hindalco-sesa-sterlite-tata-power-rally-on-coal-reforms-by-government/articleshow/44894994.cms,
2013-04-30,"Sterlite Industries Q4 net profit up 51 per cent at Rs 1,925 cr",https://economictimes.indiatimes.com/news/news-by-company/earnings/earnings-news/sterlite-industries-q4-net-profit-up-51-per-cent-at-rs-1925-cr/articleshow/19799300.cms,
2011-10-24,Sterlite Industries standalone PAT at Rs 257 cr, stock down,https://economictimes.indiatimes.com/markets/stocks/stocks-in-news/sterlite-industries-standalone-pat-at-rs-257-cr-stock-down/articleshow/10474572.cms
2017-04-26,"Sterlite Tech plans Rs 1,200 crore investment for new OFC plants",https://economictimes.indiatimes.com/news/company/corporate-trends/sterlite-tech-plans-rs-1200-crore-investment-for-new-ofc-plants/articleshow/58382669.cms,
2014-01-22,Hindustan Zinc’s cash pile to help Sesa Sterlite manage its debts: Dipen Shah,https://economictimes.indiatimes.com/opinion/interviews/hindustan-zincs-cash-pile-to-help-sesa-sterlite-manage-its-debts-dipen-shah/articleshow/29198979.cms,
2016-07-26,"Telecom business growth driven by 4G, smart cities showing traction: Sterlite Tech",https://economictimes.indiatimes.com/industry/telecom/telecom-business-growth-driven-by-4g-smart-cities-showing-traction-sterlite-tech/articleshow/53399049.cms,
2011-02-21,"Sterlite is a stock we would buy: Suresh Mahadevan, UBS Securities",https://economictimes.indiatimes.com/markets/stocks/views/recommendations/sterlite-is-a-stock-we-would-buy-suresh-mahadevan-ubs-securities/articleshow/7538687.cms,
2016-03-05,"Sterlite Tech inks fibre-to-the-home partnerships with Airtel, Tata, Spectranet",https://economictimes.indiatimes.com/industry/telecom/sterlite-tech-inks-fibre-to-the-home-partnerships-with-airtel-tata-spectranet/articleshow/51262965.cms,
2016-12-29,Sterlite Technologies eyes to double its order book in 2017,https://economictimes.indiatimes.com/industry/indl-goods/svs/metals-mining/sterlite-technologies-eyes-to-double-its-order-book-in-2017/articleshow/56237688.cms,
2013-08-13,Sterlite Tech commissions Tata Power's transmission project,https://economictimes.indiatimes.com/industry/energy/power/sterlite-tech-commissions-tata-powers-transmission-project/articleshow/21809683.cms,
2015-07-07,Sterlite Technologies rallies as company eyes another defense project,https://economictimes.indiatimes.com/markets/stocks/news/sterlite-technologies-rallies-as-company-eyes-another-defense-project/articleshow/47968232.cms,
2013-06-10,Supreme Court refuses to stay National Green Tribunal order on restarting Sterlite unit,https://economictimes.indiatimes.com/news/news-by-industry/indl-goods/svs/metals-mining/supreme-court-refuses-to-stay-national-green-tribunal-order-on-restarting-sterlite-unit/articleshow/20524826.cms,
2013-10-28,"Dealing room buzz: Sun Pharma, Sesa Sterlite, SBI, HUL",https://economictimes.indiatimes.com/markets/stocks/news/dealing-room-buzz-sun-pharma-sesa-sterlite-sbi-hul/articleshow/24809523.cms,
2017-05-11,"Sterlite Power InvIT IPO to help retain market share: Pratik Agarwal, Sterlite Power",https://economictimes.indiatimes.com/markets/expert-view/sterlite-power-invit-ipo-to-help-retain-market-share-pratik-agarwal-sterlite-power/articleshow/58620425.cms,
2016-05-23,"HFCL, Sterlite Technologies lowest bidders for supplying equipment to BSNL",https://economictimes.indiatimes.com/tech/hardware/hfcl-sterlite-technologies-lowest-bidders-for-supplying-equipment-to-bsnl/articleshow/52392979.cms,
2012-01-24,"Strong rupee, prices may help Sterlite leave worst behind",https://economictimes.indiatimes.com/markets/stocks/stocks-in-news/strong-rupee-prices-may-help-sterlite-leave-worst-behind/articleshow/11609953.cms,
2012-06-17,"Sesa, Sterlite shareholders to meet this week on restructuring",https://economictimes.indiatimes.com/markets/stocks/stocks-in-news/sesa-sterlite-shareholders-to-meet-this-week-on-restructuring/articleshow/14210282.cms,
2011-10-24,Sterlite Ind Q2 net down marginally at Rs 997.78 cr,https://economictimes.indiatimes.com/news/news-by-company/earnings/earnings-news/sterlite-ind-q2-net-down-marginally-at-rs-99778-cr/articleshow/10476204.cms,
2015-06-26,"Wanderlust: Sterlite Technologies' Anand Agarwal loves shopping in Ubud, Indonesia",https://economictimes.indiatimes.com/magazines/corporate-dossier/wanderlust-sterlite-technologies-anand-agarwal-loves-shopping-in-ubud-indonesia/articleshow/47815000.cms,
2012-02-27,"Sesa-Sterlite merger will create more value for shareholders: Anil Agarwal, Vedanta Group",https://economictimes.indiatimes.com/opinion/interviews/sesa-sterlite-merger-will-create-more-value-for-shareholders-anil-agarwal-vedanta-group/articleshow/12054707.cms,
2013-12-30,Sesa Sterlite resumes mining operations in Karnataka after 2 years,https://economictimes.indiatimes.com/industry/indl-goods/svs/metals-mining/sesa-sterlite-resumes-mining-operations-in-karnataka-after-2-years/articleshow/28145117.cms,
2015-07-03,"Power Grid, Sterlite, Kalpataru in fray for Rs.400-crore Maheshwaram project",https://economictimes.indiatimes.com/industry/energy/power/power-grid-sterlite-kalpataru-in-fray-for-rs400-crore-maheshwaram-project/articleshow/47926813.cms,
2014-09-09,"Sesa Sterlite seeks shareholders' nod to up borrowing cap to Rs 80,000 crore",https://economictimes.indiatimes.com/industry/indl-goods/svs/metals-mining/sesa-sterlite-seeks-shareholders-nod-to-up-borrowing-cap-to-rs-80000-crore/articleshow/42043725.cms,
2017-04-28,Buy  Sterlite Technologies with a target of Rs  158 -- Nirmal Bang Securities,https://economictimes.indiatimes.com/markets/stocks/recos/buy-sterlite-technologies-with-a-target-of-rs-158-nirmal-bang-securities/articleshow/58412590.cms,
2012-07-27,Sterlite Technologies Q1 up 3 fold at Rs 18.33 crore,https://economictimes.indiatimes.com/news/news-by-company/earnings/earnings-news/sterlite-technologies-q1-up-3-fold-at-rs-1833-crore/articleshow/15210321.cms,
2014-02-07,CBI probing Sterlite chief Anil Agarwal on basis of 'oral information': Minister,https://economictimes.indiatimes.com/industry/indl-goods/svs/metals-mining/cbi-probing-sterlite-chief-anil-agarwal-on-basis-of-oral-information-minister/articleshow/30002901.cms,
2015-02-13,Coal auction: High Court sets aside Sesa Sterlite disqualification,https://economictimes.indiatimes.com/industry/indl-goods/svs/metals-mining/coal-auction-high-court-sets-aside-sesa-sterlite-disqualification/articleshow/46235927.cms,
2013-11-21,"Sterlite Industries ex-CEO discharged in cheating, forgery case",https://economictimes.indiatimes.com/industry/indl-goods/svs/metals-mining/sterlite-industries-ex-ceo-discharged-in-cheating-forgery-case/articleshow/26160853.cms,
2016-01-28,Sterlite Q3 net up 82% at Rs 41.91 crore,https://economictimes.indiatimes.com/markets/stocks/earnings/sterlite-q3-net-up-82-at-rs-4191-crore/articleshow/50757998.cms,
2011-09-07,Sterlite Technologies gains 7% on 500 crore order win,https://economictimes.indiatimes.com/markets/stocks/stocks-in-news/sterlite-technologies-gains-7-on-500-crore-order-win/articleshow/9894544.cms,
2015-04-01,Sterlite Technologies plans to invest Rs 300-400 crore on expanding manufacturing capacities,https://economictimes.indiatimes.com/industry/indl-goods/svs/engineering/sterlite-technologies-plans-to-invest-rs-300-400-crore-on-expanding-manufacturing-capacities/articleshow/46764772.cms,
2013-04-18,Four member committee to study Sterlite plant,https://economictimes.indiatimes.com/news/politics-and-nation/four-member-committee-to-study-sterlite-plant/articleshow/19616571.cms,
2015-10-09,"PGICL, Sterlite, Adani in fray for two transmission projects",https://economictimes.indiatimes.com/industry/energy/power/pgicl-sterlite-adani-in-fray-for-two-transmission-projects/articleshow/49290245.cms,
2013-08-22,"BSE Metal index rallies over 6%; Sterlite, Tata Steel top Sensex gainers",https://economictimes.indiatimes.com/markets/stocks/stocks-in-news/bse-metal-index-rallies-over-6-sterlite-tata-steel-top-sensex-gainers/articleshow/21975176.cms,
2012-06-25,Sesa Sterlite to be among world's top diversified resources companies,https://economictimes.indiatimes.com/markets/stocks/stocks-in-news/sesa-sterlite-to-be-among-worlds-top-diversified-resources-companies/articleshow/14380733.cms,
2015-07-01,"Sterlite Technologies to set up LCD manufacturing plant; invest Rs 40,000 crore",https://economictimes.indiatimes.com/industry/cons-products/electronics/sterlite-technologies-to-set-up-lcd-manufacturing-plant-invest-rs-40000-crore/articleshow/47900256.cms,
2011-04-25,Buy Sterlite Industries, target 190-195: CK Narayan,https://economictimes.indiatimes.com/markets/stocks/views/recommendations/buy-sterlite-industries-target-190-195-ck-narayan/articleshow/8079478.cms
2016-08-09,Sterlite Power buys minority stake in drone company Sharper Shape,https://economictimes.indiatimes.com/industry/energy/power/sterlite-power-buys-minority-stake-in-drone-company-sharper-shape/articleshow/53602231.cms,
2013-04-01,"Sterlite to raise 2,500 crore via 10-year bonds",https://economictimes.indiatimes.com/markets/bonds/sterlite-to-raise-2500-crore-via-10-year-bonds/articleshow/19314842.cms,
2013-08-28,Sesa Sterlite: Hindustan Zinc cash pile a bonus in proposed Govt stake buy,https://economictimes.indiatimes.com/markets/stocks/earnings/sesa-sterlite-hindustan-zinc-cash-pile-a-bonus-in-proposed-govt-stake-buy/articleshow/22115435.cms,
2011-03-28,Opportunity to book profits in Sterlite Technologies: Ambareesh Baliga,https://economictimes.indiatimes.com/markets/stocks/views/recommendations/opportunity-to-book-profits-in-sterlite-technologies-ambareesh-baliga/articleshow/7806873.cms,
2013-05-31,National Green Tribunal allows Sterlite to operate copper plant in Tamil Nadu,https://economictimes.indiatimes.com/news/news-by-industry/indl-goods/svs/metals-mining/national-green-tribunal-allows-sterlite-to-operate-copper-plant-in-tamil-nadu/articleshow/20369229.cms,
2013-11-20,Sebi disposes case against Sterlite Technologies,https://economictimes.indiatimes.com/markets/regulation/sebi-disposes-case-against-sterlite-technologies/articleshow/26106098.cms,
2014-01-21,"Positive on Sesa, Sterlite: Dipan Mehta",https://economictimes.indiatimes.com/markets/stocks/views/recommendations/positive-on-sesa-sterlite-dipan-mehta/articleshow/29158558.cms,
2013-04-02,MDMK to challenge Supreme Court order on Sterlite Industries,https://economictimes.indiatimes.com/news/politics-and-nation/mdmk-to-challenge-supreme-court-order-on-sterlite-industries/articleshow/19342896.cms,
2016-06-14,"Sterlite seeks Sebi nod for Rs 2,500-crore infrastructure investment trust",https://economictimes.indiatimes.com/industry/energy/power/sterlite-seeks-sebi-nod-for-rs-2500-crore-infrastructure-investment-trust/articleshow/52739128.cms,
2011-11-01,Sterlite Industries loan to arm may turn equity,https://economictimes.indiatimes.com/news/news-by-industry/indl-goods-/-svs/metals-mining/sterlite-industries-loan-to-arm-may-turn-equity/articleshow/10562288.cms,
2011-10-24,Sterlite Industries needs to cross 125-135 levels to come out of woods: Rajat Bose,https://economictimes.indiatimes.com/markets/stocks/views/recommendations/sterlite-industries-needs-to-cross-125-135-levels-to-come-out-of-woods-rajat-bose/articleshow/10473112.cms,
2012-01-27,"Buy Sterlite Industries and Arvind, sell Hexaware Technologies: Deepak Mohoni",https://economictimes.indiatimes.com/markets/stocks/views/recommendations/buy-sterlite-industries-and-arvind-sell-hexaware-technologies-deepak-mohoni/articleshow/11648058.cms,
2011-04-25,Sterlite Industries not the best stock in metal space: Ashwani Gujral ,https://economictimes.indiatimes.com/markets/stocks/views/recommendations/sterlite-industries-not-the-best-stock-in-metal-space-ashwani-gujral/articleshow/8080029.cms,
2013-04-03,Bombay High Court approves Sterlite Industries merger proposal,https://economictimes.indiatimes.com/news/news-by-industry/indl-goods/svs/metals-mining/bombay-high-court-approves-sterlite-industries-merger-proposal/articleshow/19359888.cms,
2013-08-08,NGT affirms its interim order allowing Sterlite plant to start,https://economictimes.indiatimes.com/industry/indl-goods/svs/metals-mining/ngt-affirms-its-interim-order-allowing-sterlite-plant-to-start/articleshow/21709371.cms,
2015-06-02,Ericsson partners Sterlite for smart city initiatives in India,https://economictimes.indiatimes.com/news/india-unlimited/smart-cities/ericsson-partners-sterlite-for-smart-city-initiatives-in-india/articleshow/47525759.cms,
2014-01-31,Norway's $810 biilion oil fund excludes Sesa Sterlite,https://economictimes.indiatimes.com/industry/energy/oil-gas/norways-810-biilion-oil-fund-excludes-sesa-sterlite/articleshow/29617716.cms,
2016-05-24,"Sterlite Technologies demerges power business, eyes pure-play telecom tag",https://economictimes.indiatimes.com/industry/energy/power/sterlite-technologies-demerges-power-business-eyes-pure-play-telecom-tag/articleshow/52413105.cms,
2014-05-01,"Lifting of the cap tonnage will be beneficial for iron and steel sector: Tom Albanese, CEO, Sesa Sterlite",https://economictimes.indiatimes.com/opinion/interviews/lifting-of-the-cap-tonnage-will-be-beneficial-for-iron-and-steel-sector-tom-albanese-ceo-sesa-sterlite/articleshow/34443474.cms,
2011-04-26,Sterlite Industries: Overseas buyouts to drive future earnings,https://economictimes.indiatimes.com/markets/stocks/earnings/sterlite-industries-overseas-buyouts-to-drive-future-earnings/articleshow/8086618.cms,
2012-02-15,Sterlite Industries to pay US-based Asarco $82.75 million in damages,https://economictimes.indiatimes.com/news/news-by-industry/indl-goods-/-svs/metals-mining/sterlite-industries-to-pay-us-based-asarco-8275-million-in-damages/articleshow/11898374.cms,
2012-06-06,Institutional Investor Advisory Services India & InGovern differ over Sesa Goa-Sterlite merger proposal,https://economictimes.indiatimes.com/markets/stocks/stocks-in-news/institutional-investor-advisory-services-india-ingovern-differ-over-sesa-goa-sterlite-merger-proposal/articleshow/13859804.cms,
2015-07-10,Sterlite Grid emerges lowest bidder for Maheshwaram project,https://economictimes.indiatimes.com/industry/energy/power/sterlite-grid-emerges-lowest-bidder-for-maheshwaram-project/articleshow/48021412.cms,
2015-07-15,"Adani Power bags 3 transmission projects, Sterlite Grid gets Maheshwaram project",https://economictimes.indiatimes.com/industry/energy/power/adani-power-bags-3-transmission-projects-sterlite-grid-gets-maheshwaram-project/articleshow/48086799.cms,
2016-06-29,"Pipeline continues to be healthy with strong opportunity: Anand Agarwal, Sterlite Technologies",https://economictimes.indiatimes.com/markets/expert-view/pipeline-continues-to-be-healthy-with-strong-opportunity-anand-agarwal-sterlite-technologies/articleshow/52968814.cms,
2014-10-29,Sesa Sterlite Q2 PAT up 15.4% at Rs 1436 crore, stock up,https://economictimes.indiatimes.com/markets/stocks/news/sesa-sterlite-q2-pat-up-154-at-rs-1436-crore-stock-up/articleshow/44970645.cms
2015-03-10,Sesa Sterlite halves capex plans for FY16, stock declines,https://economictimes.indiatimes.com/markets/stocks/news/sesa-sterlite-halves-capex-plans-for-fy16-stock-declines/articleshow/46512054.cms
2011-02-02,"Buy Sterlite for Rs 185 target, stop loss Rs 160: Ashwani Gujral",https://economictimes.indiatimes.com/markets/stocks/views/recommendations/buy-sterlite-for-rs-185-target-stop-loss-rs-160-ashwani-gujral/articleshow/7411293.cms,
2012-02-27,"Sesa Goa, Sterlite tank up to 9 pc on merger plan",https://economictimes.indiatimes.com/markets/stocks/stocks-in-news/sesa-goa-sterlite-tank-up-to-9-pc-on-merger-plan/articleshow/12053742.cms,
2015-01-22,Sterlite Technologies Q3 profit jumps over four-fold,https://economictimes.indiatimes.com/markets/stocks/earnings/sterlite-technologies-q3-profit-jumps-over-four-fold/articleshow/45981499.cms,
2013-05-31,Sterlite plant reopening cleared by National Green Tribunal,https://economictimes.indiatimes.com/environment/pollution/sterlite-plant-reopening-cleared-by-national-green-tribunal/articleshow/20367821.cms,
2011-09-20,Areva T&D bags Sterlite order worth Rs 220 cr,https://economictimes.indiatimes.com/news/news-by-industry/energy/power/areva-td-bags-sterlite-order-worth-rs-220-cr/articleshow/10055551.cms,
2013-07-25,"Madras High Court approves Sesa Goa, Sterlite Industries merger",https://economictimes.indiatimes.com/industry/indl-goods/svs/metals-mining/madras-high-court-approves-sesa-goa-sterlite-industries-merger/articleshow/21342522.cms,
2016-04-15,Sterlite Technologies rejigs organisation structure,https://economictimes.indiatimes.com/tech/hardware/sterlite-technologies-rejigs-organisation-structure/articleshow/51846768.cms,
2011-01-28,Sterlite Tech Q3 Net falls 76.8 pc, scrip hits year low,https://economictimes.indiatimes.com/news/news-by-company/earnings/earnings-news/sterlite-tech-q3-net-falls-768-pc-scrip-hits-year-low/articleshow/7378759.cms
2012-04-27,Fall in zinc output from global operations a concern for Sterlite Industries,https://economictimes.indiatimes.com/markets/stocks/earnings/fall-in-zinc-output-from-global-operations-a-concern-for-sterlite-industries/articleshow/12888024.cms,
2014-09-22,Google Fibre clone: How Sterlite plans to provide high speed internet in 20 cities,https://economictimes.indiatimes.com/industry/telecom/google-fibre-clone-how-sterlite-plans-to-provide-high-speed-internet-in-20-cities/articleshow/43122247.cms,
2016-06-03,Sterlite Tech’s Arvind Mishra appointed to the Board of FTTH Council APAC,https://economictimes.indiatimes.com/industry/telecom/sterlite-techs-arvind-mishra-appointed-to-the-board-of-ftth-council-apac/articleshow/52568485.cms,
2013-06-01,National Green Tribunal allows Sterlite Copper Smelter to resume operations,https://economictimes.indiatimes.com/news/news-by-industry/indl-goods/svs/metals-mining/national-green-tribunal-allows-sterlite-copper-smelter-to-resume-operations/articleshow/20373654.cms,
2015-01-29,"Sesa Sterlite Q3 consolidated PAT down 11% to Rs 1,588 crore",https://economictimes.indiatimes.com/markets/stocks/earnings/sesa-sterlite-q3-consolidated-pat-down-11-to-rs-1588-crore/articleshow/46054422.cms,
2013-04-12,Panel to be set up to study Sterlite plant status: National Green Tribunal,https://economictimes.indiatimes.com/news/news-by-industry/indl-goods/svs/metals-mining/panel-to-be-set-up-to-study-sterlite-plant-status-national-green-tribunal/articleshow/19513321.cms,
2013-02-21,Sterlite is a ‘SELL’ call with a target price of Rs 97,https://economictimes.indiatimes.com/markets/stocks/views/recommendations/sterlite-is-a-sell-call-with-a-target-price-of-rs-97/articleshow/18606173.cms,
2011-01-10,Sterlite Tech gets fin closure for Rs 700-cr North-east UMTP,https://economictimes.indiatimes.com/news/news-by-industry/energy/power/sterlite-tech-gets-fin-closure-for-rs-700-cr-north-east-umtp/articleshow/7252592.cms,
2012-03-01,Sterlite Industries has upside potential: Deepak Mohoni,https://economictimes.indiatimes.com/markets/stocks/views/recommendations/sterlite-industries-has-upside-potential-deepak-mohoni/articleshow/12094502.cms,
2015-07-06,"Sterlite Technologies eyes defence contract worth Rs 7,000 crore",https://economictimes.indiatimes.com/news/defence/sterlite-technologies-eyes-defence-contract-worth-rs-7000-crore/articleshow/47958387.cms,
2014-01-21,"It makes good sense for Sesa Sterlite to pick HZL stake, say analysts",https://economictimes.indiatimes.com/markets/stocks/stocks-in-news/it-makes-good-sense-for-sesa-sterlite-to-pick-hzl-stake-say-analysts/articleshow/29160613.cms,
2013-04-01,Sterlite Industries tanks 5% on bourses,https://economictimes.indiatimes.com/markets/stocks/stocks-in-news/sterlite-industries-tanks-5-on-bourses/articleshow/19325620.cms,
2013-04-01,Sterlite Industries plunges as TNPCB orders closure of smelter plant,https://economictimes.indiatimes.com/markets/stocks/stocks-in-news/sterlite-industries-plunges-as-tnpcb-orders-closure-of-smelter-plant/articleshow/19322881.cms,
